spol,spol_starša,izob_matere,izob_očeta,število,izpolnjeval,vključen,status_matere,status_očeta,jezik,OPP,drugo,age_in_months,starost_vkljucitev,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
ženski,ženski,magisterij ali doktorat znanosti,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,84.0,39.0,2.0,2.0,1.8571428571428572,1.8,2.0,2.0,2.0,2.0,2.0,2.0
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,19.0,0.5,0.5,0.14285714285714285,0.2,0.25,0.0,0.0,-1.0,0.8571428571428571,1.0
moški,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za krajši delovni čas,Slovenščina,ne,,83.0,38.0,1.0714285714285714,0.5,0.8571428571428571,0.8,0.75,1.0,0.5,0.6666666666666666,0.7142857142857143,0.8333333333333334
ženski,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,14.0,0.42857142857142855,0.5,1.2857142857142858,0.4,0.25,-0.5,-0.25,0.5,0.8571428571428571,0.08333333333333333
moški,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,42.0,1.2857142857142858,1.0,1.7142857142857142,1.4,2.0,1.5,1.5,2.0,1.8571428571428572,2.0
moški,ženski,zaključen študij (fakulteta),srednja šola,5.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,14.0,2.0,1.75,1.7142857142857142,1.6,2.0,2.0,1.0,1.6666666666666667,2.0,1.6666666666666667
ženski,ženski,zaključen študij (fakulteta),srednja šola,3.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,19.0,1.7857142857142858,1.0,0.8571428571428571,1.6,2.0,2.0,1.0,1.6666666666666667,1.4285714285714286,0.9166666666666666
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,36.0,1.4285714285714286,0.875,0.2857142857142857,-0.2,0.625,2.0,0.0,1.1666666666666667,1.4285714285714286,1.5833333333333333
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,77.0,13.0,0.7857142857142857,0.625,2.0,2.0,1.875,0.5,1.25,2.0,1.8571428571428572,0.5833333333333334
ženski,ženski,srednja šola,srednja šola,5.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,77.0,21.0,2.0,0.625,0.0,0.4,1.25,1.0,0.0,1.0,0.2857142857142857,0.5833333333333334
ženski,ženski,zaključen študij (fakulteta),magisterij ali doktorat znanosti,4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,30.0,2.0,2.0,1.8571428571428572,1.8,2.0,2.0,1.5,1.8333333333333333,2.0,1.6666666666666667
ženski,ženski,srednja šola,srednja šola,5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,49.0,2.0,2.0,1.8571428571428572,1.6,2.0,2.0,1.0,1.6666666666666667,1.8571428571428572,2.0
moški,ženski,magisterij ali doktorat znanosti,zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,"ŽAL PRECEJ NERAZUMLJIV VPRAŠALNIK OZ. ZRLO DVOUMEN. PRECEJ NAPAK. Npr. ali sprašujete, če je pomembno, da vzgojiteljica dobro komunikacira in sodeluje s starši ali sprašujete, če jaz kot starš menim, da vzg. Dobro komunikacira in sodeluje s starši. Moj prvi odgovor je DA. Je zelo pomembno. Drugi odgovor --> žal ni (bilo) dobre komunikacije in sodelovanja s starši. Torej eno so želje, kar si za otroka želimo, drugo je realnost vrtcev.",79.0,34.0,1.7857142857142858,1.625,1.7142857142857142,0.8,1.0,1.25,0.5,0.8333333333333334,1.4285714285714286,1.3333333333333333
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,18.0,1.2142857142857142,0.375,1.4285714285714286,0.6,1.5,1.25,1.5,0.6666666666666666,1.5714285714285714,0.9166666666666666
ženski,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,34.0,1.4285714285714286,1.625,1.5714285714285714,1.2,1.625,1.5,1.25,1.6666666666666667,1.7142857142857142,1.75
moški,moški,osnovna šola ali manj,srednja šola,4.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Bosanščina,ne,,77.0,33.0,1.7857142857142858,1.375,1.7142857142857142,1.4,1.5,1.25,0.75,1.6666666666666667,1.1428571428571428,2.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,14.0,2.0,2.0,1.8571428571428572,1.8,2.0,1.25,1.5,2.0,2.0,1.8333333333333333
moški,ženski,zaključen študij (fakulteta),magisterij ali doktorat znanosti,4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,39.0,2.0,1.125,1.2857142857142858,2.0,1.0,2.0,1.0,1.3333333333333333,1.7142857142857142,1.6666666666666667
moški,ženski,magisterij ali doktorat znanosti,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"V vrtec sem vpisala otroka predvsem zaradi varstva, nato nastopijo drugi dejavniki socializacije in razvoja otroka. Prav bi bilo ozaveščanje, da vrtec ni šola, zato se njegov program izvaja različno (od kraja, vzgojiteljic). V kolikor je vrtec uvod v šolo bi morali to povdariti, predstaviti in dopolniti učni načrt vrtca, npr. zadnjih dveh let... Naj pa ostanejo vrtci kot so, saj je po drugih državah najbrž mnogo slabše. Vse dobro.",86.0,11.0,1.0,1.375,1.2857142857142858,1.0,1.0,1.0,1.0,1.0,1.7142857142857142,0.3333333333333333
moški,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,88.0,11.0,2.0,1.875,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.6666666666666667
ženski,ženski,srednja šola,osnovna šola ali manj,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,77.0,11.0,2.0,1.125,2.0,0.6,1.0,1.0,0.0,1.0,1.0,1.0833333333333333
ženski,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Makedonščina,ne,"Ne, hvala za delo vzgojiteljice v vrtcu in učiteljice v šoli.",91.0,34.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),5.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,78.0,11.0,2.0,0.875,1.0,0.2,1.375,1.25,-0.5,0.0,1.7142857142857142,1.0833333333333333
moški,moški,srednja šola,zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,89.0,11.0,0.5,0.75,0.8571428571428571,1.4,1.125,1.5,0.0,1.0,1.4285714285714286,1.3333333333333333
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Vrtec naj spodbuja otrokov razvoj na konkretni ravni in otrokom omogoči čim več izkušenjskega učenja, učenja v naravi, več gibanja in sodelovalnega učenja, raziskovanja.",78.0,11.0,2.0,1.375,1.0,1.2,1.875,2.0,0.0,1.6666666666666667,1.2857142857142858,1.0833333333333333
moški,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,11.0,1.0,0.875,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.75
ženski,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,41.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5714285714285714,1.8333333333333333
ženski,ženski,srednja šola,srednja šola,5.0,Tretje ali kasneje rojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Bosanščina,ne,,86.0,36.0,1.3571428571428572,1.375,1.2857142857142858,1.0,0.75,1.0,-0.5,1.0,2.0,2.0
ženski,ženski,srednja šola,srednja šola,6.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Srb-hr,ne,"Pri izpolnjevanju vprašalnika sem v mislih imel deli, ki so ga opravljale vzgojiteljica Tjaša in Nives.",80.0,11.0,1.7857142857142858,1.25,1.5714285714285714,1.2,2.0,2.0,1.5,1.0,1.8571428571428572,1.9166666666666667
moški,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,90.0,11.0,1.5714285714285714,0.625,1.2857142857142858,0.8,1.875,1.0,0.5,2.0,1.7142857142857142,1.5
moški,ženski,srednja šola,zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,77.0,21.0,2.0,1.875,1.8571428571428572,1.0,2.0,1.75,0.0,1.3333333333333333,0.42857142857142855,0.25
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,77.0,32.0,2.0,1.875,2.0,1.6,2.0,2.0,1.0,2.0,2.0,2.0
moški,moški,zaključen študij (fakulteta),srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,24.0,1.5714285714285714,1.25,1.2857142857142858,0.8,1.375,2.0,0.5,0.6666666666666666,1.2857142857142858,1.0
ženski,ženski,srednja šola,srednja šola,3.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za krajši delovni čas,ITALIJANŠČINA,ne,,83.0,53.0,2.0,2.0,2.0,2.0,2.0,2.0,1.25,0.40186915887850466,1.4285714285714286,1.0833333333333333
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,82.0,25.5,2.0,1.875,1.8571428571428572,1.8,2.0,2.0,1.5,2.0,2.0,2.0
moški,ženski,srednja šola,srednja šola,5.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Bosanščina,ne,,83.0,36.0,1.0,1.0,1.0,0.8,0.75,1.0,0.5,1.0,0.7142857142857143,0.9166666666666666
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,15.0,2.0,2.0,1.7142857142857142,1.6,2.0,2.0,1.0,1.6666666666666667,1.7142857142857142,2.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,5.0,Drugo:,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Romski,ne,,98.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ženski,moški,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Bosanščina,ne,,84.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moški,ženski,magisterij ali doktorat znanosti,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Menim, da je vrtec zakon. :) Starši pa morajo zaupati tako vzgojiteljicam, kot kasneje tudi učiteljicam, ker če tega zaupanja ni, pride do nesporazumov. Otrok to energijo oziroma vez med starši in učitelji oz. vgojitelji čuti in prenaša.",77.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,36.0,1.7142857142857142,1.5,0.7142857142857143,0.6,1.25,2.0,0.0,0.8333333333333334,1.7142857142857142,1.8333333333333333
ženski,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Bosanščina,ne,,82.0,31.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,23.0,1.9285714285714286,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.8571428571428571,1.0
moški,ženski,zaključen študij (fakulteta),srednja šola,5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,36.0,1.5714285714285714,1.125,1.2857142857142858,1.2,1.0,2.0,0.0,1.0,0.7142857142857143,0.6666666666666666
moški,moški,srednja šola,srednja šola,5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,24.0,2.0,1.375,1.7142857142857142,1.6,1.375,1.0,1.25,0.3333333333333333,1.4285714285714286,0.7958656330749353
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,68.0,1.8571428571428572,1.625,1.2857142857142858,0.8,1.25,1.5,0.25,0.6666666666666666,1.4285714285714286,0.9166666666666666
ženski,ženski,srednja šola,srednja šola,5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,26.0,2.0,1.5,0.42857142857142855,0.4,1.0,2.0,1.0,0.6666666666666666,2.0,2.0
ženski,ženski,srednja šola,osnovna šola ali manj,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,17.0,2.0,1.625,1.0,1.0,1.375,1.5,1.25,1.0,1.0,1.0
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,84.0,40.0,2.0,1.75,1.8571428571428572,1.8,2.0,2.0,1.5,2.0,2.0,2.0
moški,ženski,srednja šola,srednja šola,1.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,78.0,32.0,1.3266243710347845,0.5821153846153846,0.5714285714285714,1.0,1.125,1.0,0.75,0.5,0.8571428571428571,1.0
ženski,ženski,srednja šola,srednja šola,5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,17.752508361204015,2.0,1.625,1.7142857142857142,1.0,1.875,2.0,0.25,1.6666666666666667,1.7142857142857142,1.8333333333333333
ženski,moški,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,11.0,2.0,1.875,1.5714285714285714,1.4,2.0,2.0,0.75,1.0,1.8571428571428572,1.9166666666666667
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,18.0,1.9285714285714286,1.0,2.0,1.8,2.0,2.0,0.5,1.1666666666666667,1.8571428571428572,0.5833333333333334
ženski,ženski,srednja šola,srednja šola,6.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,84.0,11.0,2.0,1.875,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ženski,ženski,srednja šola,zaključen študij (fakulteta),6.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,84.0,41.752508361204015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2065202122408356
ženski,ženski,magisterij ali doktorat znanosti,srednja šola,5.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8333333333333333,1.7142857142857142,0.9166666666666666
ženski,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,2.0,2.0,2.0,1.5714285714285714,1.8,1.25,1.25,1.0,1.1666666666666667,0.8571428571428571,1.75
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,15.0,1.7142857142857142,1.25,1.0,1.2,1.625,2.0,1.0,1.8333333333333333,1.5714285714285714,1.25
moški,ženski,zaključen študij (fakulteta),srednja šola,5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,11.0,2.0,2.0,1.2857142857142858,0.0,1.25,0.5,0.5,0.8333333333333334,1.8571428571428572,1.1666666666666667
ženski,ženski,osnovna šola ali manj,osnovna šola ali manj,5.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,ni bil zaposlen,Romski,ne,,97.0,41.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
moški,ženski,magisterij ali doktorat znanosti,zaključen študij (fakulteta),5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,11.0,1.4285714285714286,1.125,1.1428571428571428,1.6,1.625,1.5,1.5,1.3333333333333333,1.8571428571428572,0.9166666666666666
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,12.0,2.0,2.0,2.0,1.4,1.75,1.75,2.0,1.6666666666666667,1.2857142857142858,1.5
ženski,ženski,srednja šola,srednja šola,7.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,17.0,1.0,0.925,1.2,1.0,1.0,1.0,0.25,1.0,1.0,1.0
moški,ženski,zaključen študij (fakulteta),srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,16.0,1.7142857142857142,1.25,1.4285714285714286,1.6,1.375,1.75,1.5,1.1666666666666667,1.2857142857142858,1.25
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,89.75808823529411,11.0,1.4285714285714286,1.0,1.2857142857142858,1.4,2.0,1.5,1.0,1.5,0.7142857142857143,0.5
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,77.0,17.752508361204015,2.0,1.875,2.0,2.0,2.0,2.0,2.0,2.0,1.7142857142857142,1.5833333333333333
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,11.0,1.7857142857142858,1.5,1.4285714285714286,1.4,2.0,2.0,1.5,1.6666666666666667,2.0,1.75
ženski,ženski,zaključen študij (fakulteta),magisterij ali doktorat znanosti,5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,12.0,1.9285714285714286,1.75,1.7142857142857142,0.8,1.5,1.5,0.75,1.3333333333333333,2.0,1.25
moški,moški,srednja šola,zaključen študij (fakulteta),5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,"ni bil zaposlen, vendar je iskal zaposlitev",Slovenščina,ne,,86.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moški,moški,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,89.75808823529411,15.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moški,ženski,magisterij ali doktorat znanosti,zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,12.0,2.0,1.75,2.0,1.6,1.75,2.0,14.75,2.0,1.8571428571428572,1.3333333333333333
ženski,ženski,srednja šola,osnovna šola ali manj,2.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,18.0,2.0,2.0,2.0,2.0,1.875,2.0,2.0,2.0,2.0,2.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,83.0,15.0,1.0,0.125,0.7142857142857143,0.2,1.0,1.0,0.0,-1.0,0.8571428571428571,0.25
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,11.0,1.6428571428571428,1.5,1.7142857142857142,0.0,1.5,2.0,1.5,1.8780701754385964,1.7142857142857142,1.75
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,"ni bil zaposlen, vendar je iskal zaposlitev",Slovenščina,ne,"Pri razumevanju vprašanj na nekaterih delih nisem bila čisto prepričana, da vem, kaj sprašujete oz. občutek sem imela, da so vprašanja pripravljena tako, da bo rezultat anket precej enak. Srečno!",80.0,17.752508361204015,2.0,1.75,1.7142857142857142,1.4712074303405571,2.0,2.0,0.5,1.5,1.8571428571428572,1.9166666666666667
moški,moški,srednja šola,5.0,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Glede na naše 3 letne izkušnje v vrtcu Mavrica, bi lahko rekli, da se z otroki premalo dela in so stvari bolj podobne na trenutke varstvu. Pogrešali smo, da se otroka zaposli in preko igre spoznava vsakdanja opravila in razvija svojo osebnost itd.",80.0,37.0,2.0,1.625,1.8571428571428572,0.0,1.125,1.0,0.75,1.0,2.0,0.0
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,da,"Pomembno nam je tudi, da se vzgojiteljica odzove tudi v skladu z njenimi čustvi in se kdaj ravna po instinktu in tudi otroka objame, pocarta ipd.",86.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ženski,ženski,magisterij ali doktorat znanosti,srednja šola,4.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,81.0,13.0,1.7857142857142858,1.25,0.8571428571428571,1.0,1.875,2.0,1.0,1.8333333333333333,1.8571428571428572,1.75
moški,ženski,srednja šola,srednja šola,6.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,61.0,2.0,1.875,2.0,2.0,2.0,2.0,2.0,1.3333333333333333,1.8571428571428572,2.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Če bi imela še več otrok, bi vsakega vključila v vrtec z 11 meseci; ne bi ga imela sama doma ali v varstvu starih staršev. Le-ti si ""zaslužijo"" upokojitev in mir. Z mamo in očetom je vedno drugače kot pa če bi bili v varstvu vrtca. Mamo in očeta vedno izkoriščajo.",89.0,11.0,2.0,0.875,2.0,1.8,1.25,1.75,1.5,1.0,2.0,2.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,82.0,13.0,1.9285714285714286,1.25,1.1428571428571428,0.2,1.0,1.75,1.0,0.6666666666666666,2.0,2.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,86.0,30.0,1.0,0.875,1.0,0.8,1.0,1.0,0.5,0.8333333333333334,0.8571428571428571,0.9166666666666666
moški,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,4.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,11.0,2.0,1.75,1.2857142857142858,1.4,1.625,1.5,1.25,1.3333333333333333,1.7142857142857142,1.0833333333333333
ženski,ženski,srednja šola,srednja šola,2.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,92.0,24.0,2.0,1.875,2.0,2.0,2.0,2.0,2.0,2.0,1.7142857142857142,1.4166666666666667
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,18.0,2.0,2.0,2.0,0.6,2.0,1.0,0.5,2.0,2.0,1.1666666666666667
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,94.0,14.0,1.5714285714285714,0.625,1.2857142857142858,0.8,1.375,1.5,1.25,1.6666666666666667,1.7142857142857142,0.5
